_id,plot,genres,runtime,cast,num_mflix_comments,title,fullplot,countries,released,directors,rated,awards,lastupdated,year,imdb,type,tomatoes,poster,writers,languages,metacritic
573a13aef29313caabd2cb46,A gangster sets out to fulfill his father's dream of becoming a doctor.,"['Comedy', 'Drama']",156.0,"['Sunil Dutt', 'Sanjay Dutt', 'Arshad Warsi', 'Gracy Singh']",2.0,Munna Bhai M.B.B.S.,"In India gangsters are called Bhai (brothers). One such Bhai is Munna, who is feared by everyone in Mumbai, a big city in India. He cons his village-based parents into believing that he is a doctor. He gets a shock when he finds out that they are coming to verify for themselves. So he transforms a rooming shanty house into a makeshift hospital, populated by patients, people he beats up. His parents arrive, are pleased, and happy that their son is well settled. They would like him to get married to a doctor's daughter. The marriage is arranged, but before the engagement, the bride's father finds out the truth about Munna, and cancels the marriage. Munna's humiliated parents see the truth for themselves, and hurt, they return home, leaving Munna with a strong desire to hurt the doctor - and force him to let his daughter get married to him - even if it means getting admitted in the medical college - with forged documents!!!",['India'],2003-12-19,['Rajkumar Hirani'],NOT RATED,"{'wins': 17, 'nominations': 29, 'text': '17 wins & 29 nominations.'}",2015-09-07 00:56:32.987000000,2003,"{'rating': 8.4, 'votes': 33190, 'id': 374887}",movie,,https://m.media-amazon.com/images/M/MV5BMzQ4MTBlYTQtMzJkYS00OGNjLTk1MWYtNzQ0OTQ0OWEyOWU1XkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_SY1000_SX677_AL_.jpg,"['Vidhu Vinod Chopra', 'Rajkumar Hirani', 'Lajan Joseph', 'Abbas Tyrewala (dialogue)']",['Hindi'],
573a13aef29313caabd2dc2e,"Macbeth meets the Godfather in present-day Bombay. The Scottish tragedy set in the contemporary underworld of India's commercial capital; two corrupt, fortune telling policemen take the ...","['Crime', 'Drama']",132.0,"['Irrfan Khan', 'Tabu', 'Pankaj Kapur', 'Naseeruddin Shah']",,Maqbool,"Macbeth meets the Godfather in present-day Bombay. The Scottish tragedy set in the contemporary underworld of India's commercial capital; two corrupt, fortune telling policemen take the roles of the weird sisters, and ""Duncan"" is Abbaji, the head of a crime family. Abbaji's mistress and Maqbool plot and carry out his death; the sea plays the role of Birnham wood.",['India'],2004-01-30,['Vishal Bhardwaj'],,"{'wins': 8, 'nominations': 12, 'text': '8 wins & 12 nominations.'}",2015-08-26 00:45:48.713000000,2003,"{'rating': 8.2, 'votes': 3945, 'id': 379370}",movie,,,"['Abbas Tyrewala (screenplay)', 'Vishal Bhardwaj (screenplay)', 'Vishal Bhardwaj (dialogue)', 'William Shakespeare (play)']","['Urdu', 'Hindi']",
573a13a9f29313caabd1f1c8,"Two boys growing up in a violent neighborhood of Rio de Janeiro take different paths: one becomes a photographer, the other a drug dealer.","['Crime', 'Drama']",130.0,"['Alexandre Rodrigues', 'Leandro Firmino', 'Phellipe Haagensen', 'Douglas Silva']",1.0,City of God,"Brazil, 1960's, City of God. The Tender Trio robs motels and gas trucks. Younger kids watch and learn well...too well. 1970's: Li'l Zè has prospered very well and owns the city. He causes violence and fear as he wipes out rival gangs without mercy. His best friend Benè is the only one to keep him on the good side of sanity. Rocket has watched these two gain power for years, and he wants no part of it. Yet he keeps getting swept up in the madness. All he wants to do is take pictures. 1980's: Things are out of control between the last two remaining gangs...will it ever end? Welcome to the City of God.","['Brazil', 'France']",2004-02-13,"['Fernando Meirelles', 'Kètia Lund']",R,"{'wins': 74, 'nominations': 29, 'text': 'Nominated for 4 Oscars. Another 70 wins & 29 nominations.'}",2015-09-01 00:03:09.710000000,2002,"{'rating': 8.7, 'votes': 481128, 'id': 317248}",movie,"{'website': 'http://www.miramax.com/movie/city-of-god', 'viewer': {'rating': 4.3, 'numReviews': 249664, 'meter': 97}, 'dvd': datetime.datetime(2004, 6, 8, 0, 0), 'critic': {'rating': 8.3, 'numReviews': 156, 'meter': 90}, 'lastUpdated': datetime.datetime(2015, 9, 12, 18, 0, 43), 'consensus': 'A shocking and disturbing, but always compelling look at life in the slums of Rio de Janiero.', 'rotten': 15, 'production': 'Miramax Films', 'fresh': 141}",https://m.media-amazon.com/images/M/MV5BMGU5OWEwZDItNmNkMC00NzZmLTk1YTctNzVhZTJjM2NlZTVmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY1000_SX677_AL_.jpg,"['Paulo Lins (novel)', 'Brèulio Mantovani (screenplay)']",['Portuguese'],79.0
573a13a9f29313caabd1f419,A film about the former US Secretary of Defense and the various difficult lessons he learned about the nature and conduct of modern war.,"['Documentary', 'History', 'War']",95.0,['Robert McNamara'],,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,"Documentary about Robert McNamara, Secretary of Defense in the Kennedy and Johnson Administrations, who subsequently became president of the World Bank. The documentary combines an interview with Mr. McNamara discussing some of the tragedies and glories of the 20th Century, archival footage, documents, and an original score by Philip Glass.",['USA'],2004-03-05,['Errol Morris'],PG-13,"{'wins': 13, 'nominations': 9, 'text': 'Won 1 Oscar. Another 12 wins & 9 nominations.'}",2015-09-04 00:11:11.133000000,2003,"{'rating': 8.2, 'votes': 18310, 'id': 317910}",movie,"{'website': 'http://www.sonyclassics.com/fogofwar/.', 'viewer': {'rating': 4.2, 'numReviews': 14789, 'meter': 93}, 'dvd': datetime.datetime(2004, 5, 11, 0, 0), 'critic': {'rating': 8.4, 'numReviews': 138, 'meter': 98}, 'boxOffice': '$4.1M', 'rotten': 3, 'production': 'Sony Pictures Classics', 'lastUpdated': datetime.datetime(2015, 8, 31, 18, 47, 57), 'fresh': 135}",https://m.media-amazon.com/images/M/MV5BMTc3MTA4NDgzNl5BMl5BanBnXkFtZTcwOTAxNTQyMQ@@._V1_SY1000_SX677_AL_.jpg,,['English'],87.0
573a13aef29313caabd2dcfa,The true story of two climbers and their perilous journey up the west face of Siula Grande in the Peruvian Andes in 1985.,"['Documentary', 'Adventure', 'Drama']",106.0,"['Brendan Mackey', 'Nicholas Aaron', 'Richard Hawking', 'Joe Simpson']",,Touching the Void,"In the mid-80's two young climbers attempted to reach the summit of Siula Grande in Peru; a feat that had previously been attempted but never achieved. With an extra man looking after base camp, Simon and Joe set off to scale the mount in one long push over several days. The peak is reached, however on the descent Joe falls and breaks his leg. Despite what it means, the two continue with Simon letting Joe out on a rope for 300 meters, then descending to join him and so on. However when Joe goes out over an overhang with no way of climbing back up, Simon makes the decision to cut the rope. Joe falls into a crevasse and Simon, assuming him dead, continues back down. Joe however survives the fall and was lucky to hit a ledge in the crevasse. This is the story of how he got back down.","['UK', 'USA']",2004-03-12,['Kevin Macdonald'],R,"{'wins': 7, 'nominations': 8, 'text': '7 wins & 8 nominations.'}",2015-09-05 00:29:40.690000000,2003,"{'rating': 8.1, 'votes': 24185, 'id': 379557}",movie,,https://m.media-amazon.com/images/M/MV5BYjM3NGVhNjQtYTQ3YS00MTFkLThjZjYtYWZhMWMyNTczOGUwXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SY1000_SX677_AL_.jpg,"['David Darlow (script writer)', 'Joe Simpson (book)']",['English'],82.0
573a13abf29313caabd24061,"When their relationship turns sour, a couple undergoes a procedure to have each other erased from their memories. But it is only through the process of loss that they discover what they had to begin with.","['Drama', 'Romance', 'Sci-Fi']",108.0,"['Jim Carrey', 'Kate Winslet', 'Gerry Robert Byrne', 'Elijah Wood']",3.0,Eternal Sunshine of the Spotless Mind,"A man, Joel Barish, heartbroken that his girlfriend Clementine underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realizes that he still loves her, and may be too late to correct his mistake.",['USA'],2004-03-19,['Michel Gondry'],R,"{'wins': 73, 'nominations': 68, 'text': 'Won 1 Oscar. Another 72 wins & 68 nominations.'}",2015-09-02 00:03:41.583000000,2004,"{'rating': 8.4, 'votes': 595742, 'id': 338013}",movie,"{'website': 'http://www.eternalsunshine.com/', 'viewer': {'rating': 4.1, 'numReviews': 566044, 'meter': 94}, 'dvd': datetime.datetime(2004, 9, 28, 0, 0), 'critic': {'rating': 8.4, 'numReviews': 233, 'meter': 93}, 'boxOffice': '$34.1M', 'consensus': ""Propelled by Charlie Kaufman's smart, imaginative script and Michel Gondry's equally daring directorial touch, Eternal Sunshine is a twisty yet heartfelt look at relationships and heartache."", 'rotten': 16, 'production': 'Focus Features', 'lastUpdated': datetime.datetime(2015, 9, 10, 19, 9, 23), 'fresh': 217}",https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_SY1000_SX677_AL_.jpg,"['Charlie Kaufman (story)', 'Michel Gondry (story)', 'Pierre Bismuth (story)', 'Charlie Kaufman (screenplay)']",['English'],89.0
573a13a5f29313caabd15a4c,"A woman on the run from the mob is reluctantly accepted in a small Colorado town. In exchange, she agrees to work for them. As a search visits town, she finds out that their support has a price. Yet her dangerous secret is never far away...","['Crime', 'Drama', 'Thriller']",178.0,"['Nicole Kidman', 'Harriet Andersson', 'Lauren Bacall', 'Jean-Marc Barr']",,Dogville,"Late one night, a beautiful and well-dressed young woman, Grace, arrives in the mountainous old mining town of Dogville as a fugitive; following the sound of gunshots in the distance which have been heard by Tom, the self-appointed moral spokesman for the town. Persuaded by Tom, the town agree to hide Grace, and in return she freely helps the locals. However, when the Sheriff from a neighbouring town posts a Missing notice, advertising a reward for revealing her whereabouts, the townsfolk require a better deal from Grace, in return for their silence; and when the Sheriff returns some weeks later with a Wanted poster, even though the citizens know her to be innocent of the false charges against her, the town's sense of goodness takes a sinister turn and the price of Grace's freedom becomes a workload and treatment akin to that of a slave. But Grace has a deadly secret that the townsfolk will eventually encounter.","['Denmark', 'Sweden', 'UK', 'France', 'Germany', 'Netherlands', 'Norway', 'Finland', 'Italy']",2004-04-23,['Lars von Trier'],R,"{'wins': 22, 'nominations': 20, 'text': '22 wins & 20 nominations.'}",2015-08-22 00:27:10.327000000,2003,"{'rating': 8.1, 'votes': 99963, 'id': 276919}",movie,"{'website': 'http://www.dogville.dk/', 'viewer': {'rating': 4.0, 'numReviews': 54428, 'meter': 90}, 'dvd': datetime.datetime(2004, 8, 24, 0, 0), 'critic': {'rating': 6.9, 'numReviews': 164, 'meter': 70}, 'boxOffice': '$1.5M', 'consensus': 'A challenging piece of experimental filmmaking.', 'rotten': 50, 'production': 'Lions Gate Films', 'lastUpdated': datetime.datetime(2015, 8, 25, 18, 13), 'fresh': 114}",https://m.media-amazon.com/images/M/MV5BMTkwNTg2MTI1NF5BMl5BanBnXkFtZTcwMDM1MzUyMQ@@._V1_SY1000_SX677_AL_.jpg,['Lars von Trier'],['English'],59.0
573a13aef29313caabd2ca07,"On an isolated lake, an old monk lives on a small floating temple. The wise master has also a young boy with him who learns to become a monk. And we watch as seasons and years pass by.",['Drama'],103.0,"['Yeong-su Oh', 'Ki-duk Kim', 'Young-min Kim', 'Jae-kyeong Seo']",2.0,"Spring, Summer, Fall, Winter... and Spring","In the midst of the Korean wilderness, a Buddhist master patiently raises a young boy to grow up in wisdom and compassion, through experience and endless exercises. Once the pupil discovers his sexual lust, he seems lost to contemplative life and follows his first love, but soon fails to adapt to the modern world, gets in jail for a crime of passion and returns to the master in search of spiritual redemption and reconciliation with karma, at a high price of physical catharsis...","['South Korea', 'Germany']",2004-05-28,['Ki-duk Kim'],R,"{'wins': 12, 'nominations': 7, 'text': '12 wins & 7 nominations.'}",2015-08-16 00:39:46.027000000,2003,"{'rating': 8.1, 'votes': 55653, 'id': 374546}",movie,,https://m.media-amazon.com/images/M/MV5BMTI0ODMwOTIxOV5BMl5BanBnXkFtZTcwMzE2NDUyMQ@@._V1_SY1000_SX677_AL_.jpg,['Ki-duk Kim'],['Korean'],85.0
573a13b2f29313caabd39a52,,"['Documentary', 'Comedy', 'Music']",140.0,"['Elaine Stritch', 'Rick Borutta', 'Rob Bowman', 'John Lahr']",,Elaine Stritch at Liberty,,"['USA', 'UK']",2004-05-29,"['Nick Doob', 'Chris Hegedus', 'Rick McKay', 'D.A. Pennebaker', 'Andy Picheta']",,"{'wins': 4, 'nominations': 1, 'text': 'Won 2 Primetime Emmys. Another 2 wins & 1 nomination.'}",2015-09-02 10:15:29.477000000,2002,"{'rating': 8.4, 'votes': 215, 'id': 308213}",movie,"{'viewer': {'rating': 3.7, 'numReviews': 840, 'meter': 90}, 'dvd': datetime.datetime(2003, 10, 21, 0, 0), 'lastUpdated': datetime.datetime(2015, 3, 9, 19, 30, 33)}",https://m.media-amazon.com/images/M/MV5BMTk2ODE1NDI3OV5BMl5BanBnXkFtZTcwMjU0NTQyMQ@@._V1_SY1000_SX677_AL_.jpg,"['John Lahr', 'Elaine Stritch']",['English'],
573a13aff29313caabd2f81c,A dramatization of the relationship between heart surgery pioneers Alfred Blalock and Vivien Thomas.,"['Biography', 'Drama']",110.0,"['Alan Rickman', 'Yasiin Bey', 'Kyra Sedgwick', 'Gabrielle Union']",,Something the Lord Made,"Alfred Blalock (1899-1964), a cardiologist (therefore, self-confident to the point of arrogance), leaves Vanderbilt for Johns Hopkins taking with him his lab technician, Vivien Thomas (1910-1985). Thomas, an African-American without a college degree, is a gifted mechanic and tool-maker with hands splendidly adept at surgery. In 1941, Blalock and Thomas take on the challenge of blue babies and invent bypass surgery. After trials on dogs, their first patient is baby Eileen, sure to die without the surgery. In defiance of custom and Jim Crow, Blalock brings Thomas into the surgery to advise him, but when Life Magazine and kudos come, Thomas is excluded. Will he receive his due?",['USA'],2004-05-30,['Joseph Sargent'],,"{'wins': 17, 'nominations': 21, 'text': 'Nominated for 2 Golden Globes. Another 15 wins & 21 nominations.'}",2015-08-13 00:00:35.240000000,2004,"{'rating': 8.3, 'votes': 8864, 'id': 386792}",movie,,https://m.media-amazon.com/images/M/MV5BMTIzNTE0NjU4N15BMl5BanBnXkFtZTcwNjgyNDcyMQ@@._V1_SY1000_SX677_AL_.jpg,"['Peter Silverman', 'Robert Caswell']",['English'],
573a13aef29313caabd2dba2,Documentary that looks at the concept of the corporation throughout recent history up to its present-day dominance.,"['Documentary', 'History']",145.0,"['Mikela Jay', 'Rob Beckwermert', 'Christopher Gora', 'Nina Jones']",1.0,The Corporation,"Since the late 18th century American legal decision that the business corporation organizational model is legally a person, it has become a dominant economic, political and social force around the globe. This film takes an in-depth psychological examination of the organization model through various case studies. What the study illustrates is that in the its behaviour, this type of ""person"" typically acts like a dangerously destructive psychopath without conscience. Furthermore, we see the profound threat this psychopath has for our world and our future, but also how the people with courage, intelligence and determination can do to stop it.",['Canada'],2004-06-04,"['Mark Achbar', 'Jennifer Abbott']",UNRATED,"{'wins': 11, 'nominations': 1, 'text': '11 wins & 1 nomination.'}",2015-09-06 00:16:37.417000000,2003,"{'rating': 8.2, 'votes': 17119, 'id': 379225}",movie,,https://m.media-amazon.com/images/M/MV5BMTQxMjMzMTczM15BMl5BanBnXkFtZTcwNzg5MzUyMQ@@._V1_SY1000_SX677_AL_.jpg,"['Joel Bakan', 'Joel Bakan (book)', 'Harold Crooks (narration written by)', 'Joel Bakan (narration written by)', 'Mark Achbar (narration written by)', 'Mark Achbar (developer)', 'Joel Bakan (developer)', 'Thomas Shandel (developer)', 'Mark Achbar (creator)', 'Joel Bakan (creator)']","['English', 'Spanish']",73.0
573a13aff29313caabd30230,"The impact of the decline of heavy industry on workers and their families in the Tiexi district of Shenyang, China, at the turn of the 21st century, documented unflinchingly by a fly-on-the-wall camera.",['Documentary'],551.0,,4.0,Tie Xi Qu: West of the Tracks,"The impact of the decline of heavy industry on workers and their families in the Tiexi district of Shenyang, China, at the turn of the 21st century, documented unflinchingly by a fly-on-the-wall camera.","['China', 'Netherlands']",2004-06-09,['Bing Wang'],,"{'wins': 4, 'nominations': 1, 'text': '4 wins & 1 nomination.'}",2015-09-02 00:28:29.727000000,2002,"{'rating': 8.5, 'votes': 678, 'id': 389448}",movie,,https://m.media-amazon.com/images/M/MV5BMTc4NjMxNjk0Nl5BMl5BanBnXkFtZTcwNTIwMTgyMQ@@._V1_SY1000_SX677_AL_.jpg,,['Mandarin'],
573a13aef29313caabd2e4f5,"Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour.","['Drama', 'Romance']",80.0,"['Ethan Hawke', 'Julie Delpy', 'Vernon Dobtcheff', 'Louise Lemoine Torres']",3.0,Before Sunset,"Early thirty-something American Jesse Wallace is in a Paris bookstore, the last stop on a tour to promote his best selling book, This Time. Although he is vague to reporters about the source material for the book, it is about his chance encounter nine years earlier on June 15-16, 1994 with a Parisienne named Celine, and the memorable and romantic day and evening they spent together in Vienna. At the end of their encounter at the Vienna train station, which is also how the book ends, they, not providing contact information to the other, vowed to meet each other again in exactly six months at that very spot. As the media scrum at the bookstore nears its conclusion, Jesse spots Celine in the crowd, she who only found out about the book when she earlier saw his photograph promoting this public appearance. Much like their previous encounter, Jesse and Celine, who is now an environmental activist, decide to spend time together until he is supposed to catch his flight back to New York, this time only being about an hour. Beyond the issue of the six month meeting, what has happened in their lives in the intervening nine years, and their current lives, they once again talk about their philosophies of life and love, this time with the knowledge of their day together and how it shaped what has happened to them.",['USA'],2004-07-30,['Richard Linklater'],R,"{'wins': 15, 'nominations': 16, 'text': 'Nominated for 1 Oscar. Another 14 wins & 16 nominations.'}",2015-09-10 17:49:34.260000000,2004,"{'rating': 8.1, 'votes': 149910, 'id': 381681}",movie,,https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_SY1000_SX677_AL_.jpg,"['Richard Linklater (screenplay)', 'Julie Delpy (screenplay)', 'Ethan Hawke (screenplay)', 'Richard Linklater (story)', 'Kim Krizan (story)', 'Richard Linklater (characters)', 'Kim Krizan (characters)']","['English', 'French']",90.0
